Country,Continent,Year,CO2 emission (Tons),Area (km2),% of World,Density(km2),Per capita electricity (kWh),Population (in Thousands),GDP (USD Millions),Import % of GDP,Export (USD 2024 Valuation),GDP_missing,EC_missing,Import_missing,Export_missing
Sri Lanka,Asia,2019,479174439,65610,0,333/km²,742.074,21803000,89014978344,27.60199296,19426213080,0,0,0,0
Sri Lanka,Asia,2020,500280693,65610,0,333/km²,2234.371,21919000,84440516486,21.59658259,13031457073,0,1,0,0
Sudan,Africa,1990,111547925,1886068,0.012,25/km²,2234.371,21090886,33641222222,7.068048129,1353333333,0,1,0,0
Sudan,Africa,1991,116014405,1886068,0.012,25/km²,2234.371,21453711,44168918919,11.73679123,1473548016,0,1,0,0
Sudan,Africa,1992,120003677,1886068,0.012,25/km²,2234.371,21780059,7031909434,14.42493647,368872649.6,0,1,0,0
Sudan,Africa,1993,122750007,1886068,0.012,25/km²,2234.371,22163251,8881005436,7.236008152,375673198.8,0,1,0,0
Sudan,Africa,1994,126534978,1886068,0.012,25/km²,2234.371,22703631,12793794737,9.919577579,600084942.1,0,1,0,0
Sudan,Africa,1995,130437858,1886068,0.012,25/km²,2234.371,23290602,13830363900,9.802956516,687291908.4,0,1,0,0
Sudan,Africa,1996,134465442,1886068,0.012,25/km²,2234.371,23862258,9018300725,13.86956957,555552002.3,0,1,0,0
Sudan,Africa,1997,139405468,1886068,0.012,25/km²,2234.371,24454372,11681175864,12.51495998,624200773.9,0,1,0,0
Sudan,Africa,1998,143690785,1886068,0.012,25/km²,2234.371,25029144,11250221537,15.17304148,754001829.7,0,1,0,0
Sudan,Africa,1999,148335994,1886068,0.012,25/km²,2234.371,25634162,10682028340,16.934961,830998485.8,0,1,0,0
Sudan,Africa,2000,153391391,1886068,0.012,25/km²,94.372,26298773,12257299147,13.4196774,1959274976,0,0,0,0
Sudan,Africa,2001,159208489,1886068,0.012,25/km²,101.641,26947253,15716361792,10.73282776,1502565576,0,0,0,0
Sudan,Africa,2002,166626365,1886068,0.012,25/km²,107.717,27570318,18137128388,14.21597877,2069370709,0,0,0,0
Sudan,Africa,2003,174911008,1886068,0.012,25/km²,113.406,28188977,21355298460,14.18769395,2616565230,0,0,0,0
Sudan,Africa,2004,185381840,1886068,0.012,25/km²,114.317,28831550,26646007251,16.13194568,3810483473,0,0,0,0
Sudan,Africa,2005,195409907,1886068,0.012,25/km²,122.878,29540577,35182711988,21.41276956,5087005646,0,0,0,0
Sudan,Africa,2006,206393588,1886068,0.012,25/km²,140.8,30332968,45263831634,21.10766832,6832541573,0,0,0,0
Sudan,Africa,2007,219298324,1886068,0.012,25/km²,152.679,31191163,59440139775,17.50280204,10045701106,0,0,0,0
Sudan,Africa,2008,232932425,1886068,0.012,25/km²,163.257,32065241,64833083257,16.4756662,13138704158,0,0,0,0
Sudan,Africa,2009,247121303,1886068,0.012,25/km²,189.884,32948155,58315355287,18.22668034,8487332269,0,0,0,0
Sudan,Africa,2010,261518904,1886068,0.012,25/km²,216.969,33739933,74151154444,15.2527036,12958363852,0,0,0,0
Sudan,Africa,2011,275535775,1886068,0.012,25/km²,237.505,34419624,78402830325,15.033633,9783658714,0,0,0,0
Sudan,Africa,2012,290074476,1886068,0.012,25/km²,257.779,35159792,63196242385,14.99972189,4333020427,0,0,0,0
Sudan,Africa,2013,306249956,1886068,0.012,25/km²,275.996,35990704,66027141578,17.35163333,6277128491,0,0,0,0
Sudan,Africa,2014,322894763,1886068,0.012,25/km²,296.707,37003245,76818769321,13.23619788,5845071883,0,0,0,0
Sudan,Africa,2015,343057395,1886068,0.012,25/km²,329.265,38171178,84984666745,11.95536193,5458489449,0,0,0,0
Sudan,Africa,2016,362368728,1886068,0.012,25/km²,353.707,39377169,1.02944E+11,10.27717888,5151798682,0,0,0,0
Sudan,Africa,2017,384083645,1886068,0.012,25/km²,372.777,40679828,1.29719E+11,11.71924557,7928586819,0,0,0,0
Sudan,Africa,2018,405263618,1886068,0.012,25/km²,380.383,41999059,32333780383,14.21771674,2473599509,0,0,0,0
Sudan,Africa,2019,427295095,1886068,0.012,25/km²,395.408,43232093,32338079165,17.66663704,2733532469,0,0,0,0
Sudan,Africa,2020,446154339,1886068,0.012,25/km²,2234.371,44440486,27034593750,4.829832382,1385607465,0,1,0,0
Suriname,South America,1990,50898266,163820,0.001,4/km²,2234.371,412756,388400000,38.61732798,8681096447,0,1,1,1
Suriname,South America,1991,52921408,163820,0.001,4/km²,2234.371,415981,448100000,38.61732798,8681096447,0,1,1,1
Suriname,South America,1992,54951860,163820,0.001,4/km²,2234.371,419521,404600000,38.61732798,8681096447,0,1,1,1
Suriname,South America,1993,56989622,163820,0.001,4/km²,2234.371,422375,428764705.9,38.61732798,8681096447,0,1,1,1
Suriname,South America,1994,59031875,163820,0.001,4/km²,2234.371,426548,605492537.3,38.61732798,8681096447,0,1,1,1
Suriname,South America,1995,61092426,163820,0.001,4/km²,2234.371,434490,691590497.7,38.61732798,8681096447,0,1,1,1
Suriname,South America,1996,63174940,163820,0.001,4/km²,2234.371,443834,861372806.2,38.61732798,8681096447,0,1,1,1
Suriname,South America,1997,65279416,163820,0.001,4/km²,2234.371,452887,926422500,38.61732798,8681096447,0,1,1,1
Suriname,South America,1998,67383870,163820,0.001,4/km²,2234.371,461749,1110850000,38.61732798,8681096447,0,1,1,1
Suriname,South America,1999,69506623,163820,0.001,4/km²,2234.371,470458,886290697.7,38.61732798,8681096447,0,1,1,1
Suriname,South America,2000,71698970,163820,0.001,4/km²,2966.382,478998,947671969.7,38.61732798,8681096447,0,0,1,1
Suriname,South America,2001,74061802,163820,0.001,4/km²,2971.207,487394,834279357.8,38.61732798,8681096447,0,0,1,1
Suriname,South America,2002,75621916,163820,0.001,4/km²,2967.476,495666,1093574468,38.61732798,8681096447,0,0,1,1
Suriname,South America,2003,77159683,163820,0.001,4/km²,2959.392,503780,1274190311,38.61732798,8681096447,0,0,1,1
Suriname,South America,2004,78715468,163820,0.001,4/km²,2951.304,510572,1484092538,38.61732798,8681096447,0,0,1,1
Suriname,South America,2005,80303988,163820,0.001,4/km²,3039.276,516220,1793410397,38.61732798,8681096447,0,0,1,1
Suriname,South America,2006,82042548,163820,0.001,4/km²,3093.261,522023,2626380435,45.42048293,1385355542,0,0,0,0
Suriname,South America,2007,83798932,163820,0.001,4/km²,3057.625,527946,2936612022,47.25220196,1589435337,0,0,0,0
Suriname,South America,2008,85734164,163820,0.001,4/km²,3024.431,533938,3532969035,52.25819757,2010564663,0,0,0,0
Suriname,South America,2009,87728532,163820,0.001,4/km²,2993.617,539987,3875409836,43.79582628,1710018215,0,0,0,0
Suriname,South America,2010,90124236,163820,0.001,4/km²,3177.617,546080,4368370998,38.41407488,2295461855,0,0,0,0
Suriname,South America,2011,92304036,163820,0.001,4/km²,3524.796,552146,4422276622,38.61732798,8681096447,0,0,1,1
Suriname,South America,2012,94939012,163820,0.001,4/km²,3501.618,558111,4980000000,38.61732798,8681096447,0,0,1,1
Suriname,South America,2013,97683360,163820,0.001,4/km²,3503.065,563947,5145757576,38.61732798,8681096447,0,0,1,1
Suriname,South America,2014,100491938,163820,0.001,4/km²,3485.102,569682,5240606061,38.61732798,8681096447,0,0,1,1
Suriname,South America,2015,103194295,163820,0.001,4/km²,3474.201,575475,5126237646,38.61732798,8681096447,0,0,1,1
Suriname,South America,2016,105470197,163820,0.001,4/km²,3378.188,581453,3317421648,38.61732798,8681096447,0,0,1,1
Suriname,South America,2017,107944251,163820,0.001,4/km²,3286.604,587559,3591679431,38.61732798,8681096447,0,0,1,1
Suriname,South America,2018,110458593,163820,0.001,4/km²,3279.781,593715,3996198867,38.61732798,8681096447,0,0,1,1
Suriname,South America,2019,112978853,163820,0.001,4/km²,3218.238,600301,4016040575,38.61732798,8681096447,0,0,1,1
Suriname,South America,2020,115203031,163820,0.001,4/km²,2234.371,607065,2911807496,38.61732798,8681096447,0,1,1,1
Sweden,Europe,1990,3431411759,450295,0.003,23/km²,17039.058,8558835,2.61846E+11,27.90104345,73113159931,0,0,0,0
Sweden,Europe,1991,3489164616,450295,0.003,23/km²,17039.723,8617375,2.74229E+11,24.9949298,71559304837,0,0,0,0
Sweden,Europe,1992,3546659771,450295,0.003,23/km²,16799.177,8668067,2.84321E+11,24.81449367,73802924036,0,0,0,0
Sweden,Europe,1993,3604196009,450295,0.003,23/km²,16607.273,8718561,2.12953E+11,27.72468916,64759616620,0,0,0,0
Sweden,Europe,1994,3664195763,450295,0.003,23/km²,16219.162,8780745,2.29034E+11,30.24332526,76951399689,0,0,0,0
Sweden,Europe,1995,3723610187,450295,0.003,23/km²,16780.55,8826939,2.67306E+11,31.4764264,99234716050,0,0,0,0
Sweden,Europe,1996,3786960138,450295,0.003,23/km²,15871.672,8840998,2.91744E+11,30.50964152,1.05112E+11,0,0,0,0
Sweden,Europe,1997,3845211336,450295,0.003,23/km²,16824.039,8846062,2.68146E+11,32.87672504,1.04931E+11,0,0,0,0
Sweden,Europe,1998,3903933194,450295,0.003,23/km²,17900.193,8850974,2.70809E+11,34.31939635,1.0838E+11,0,0,0,0
Sweden,Europe,1999,3959790568,450295,0.003,23/km²,17450.487,8857874,2.74072E+11,34.78693253,1.09934E+11,0,0,0,0
Sweden,Europe,2000,4014500371,450295,0.003,23/km²,16351.706,8872109,2.62835E+11,38.21907347,1.13699E+11,0,0,0,0
Sweden,Europe,2001,4070138020,450295,0.003,23/km²,18161.789,8895960,2.42396E+11,37.66754496,1.04038E+11,0,0,0,0
Sweden,Europe,2002,4126745014,450295,0.003,23/km²,16444.892,8924958,2.66849E+11,35.97156026,1.10067E+11,0,0,0,0
Sweden,Europe,2003,4183933366,450295,0.003,23/km²,15124.942,8958229,3.34337E+11,34.91988869,1.34824E+11,0,0,0,0
Sweden,Europe,2004,4240434545,450295,0.003,23/km²,16871.967,8993531,3.85118E+11,35.90050717,1.64409E+11,0,0,0,0
Sweden,Europe,2005,4294318961,450295,0.003,23/km²,17521.466,9029572,3.92218E+11,38.73599708,1.76559E+11,0,0,0,0
Sweden,Europe,2006,4348021600,450295,0.003,23/km²,15751.685,9080505,4.23093E+11,40.70798048,2.00916E+11,0,0,0,0
Sweden,Europe,2007,4400991791,450295,0.003,23/km²,16241.51,9148092,4.91253E+11,41.55182187,2.33887E+11,0,0,0,0
Sweden,Europe,2008,4451878630,450295,0.003,23/km²,16229.209,9219637,5.17706E+11,43.47722751,2.54126E+11,0,0,0,0
Sweden,Europe,2009,4499130831,450295,0.003,23/km²,14667.535,9298515,4.36537E+11,38.05487723,1.89693E+11,0,0,0,0
Sweden,Europe,2010,4552257184,450295,0.003,23/km²,15809.107,9378126,4.95813E+11,39.56952424,2.21523E+11,0,0,0,0
Sweden,Europe,2011,4601514453,450295,0.003,23/km²,15874.584,9449213,5.74094E+11,40.51983621,2.59899E+11,0,0,0,0
Sweden,Europe,2012,4648288304,450295,0.003,23/km²,17440.343,9519374,5.52484E+11,40.25472565,2.4877E+11,0,0,0,0
Sweden,Europe,2013,4693494300,450295,0.003,23/km²,15910.766,9600379,5.86842E+11,38.28885614,2.49565E+11,0,0,0,0
Sweden,Europe,2014,4736830244,450295,0.003,23/km²,15842.739,9696110,5.81964E+11,39.66737045,2.51793E+11,0,0,0,0
Sweden,Europe,2015,4780432845,450295,0.003,23/km²,16589.948,9799186,5.05104E+11,39.95704699,2.21068E+11,0,0,0,0
Sweden,Europe,2016,4823694854,450295,0.003,23/km²,15848.917,9923085,5.15655E+11,39.62916682,2.20141E+11,0,0,0,0
Sweden,Europe,2017,4866288582,450295,0.003,23/km²,16580.691,10057698,5.41019E+11,41.2000275,2.36613E+11,0,0,0,0
Sweden,Europe,2018,4908383990,450295,0.003,23/km²,16382.477,10175214,5.55455E+11,43.44813688,2.53749E+11,0,0,0,0
Sweden,Europe,2019,4949320857,450295,0.003,23/km²,16780.933,10278887,5.3388E+11,43.62461802,2.55244E+11,0,0,0,0
Sweden,Europe,2020,4987955651,450295,0.003,23/km²,16258.601,10353442,5.47054E+11,39.36370034,2.39868E+11,0,0,0,0
Switzerland,Europe,1990,1747203583,41284,0,212/km²,8419.735,6715519,2.65764E+11,41.1506204,1.09915E+11,0,0,0,0
Switzerland,Europe,1991,1793335752,41284,0,212/km²,8641.676,6799978,2.68902E+11,38.40727788,1.07068E+11,0,0,0,0
Switzerland,Europe,1992,1839344575,41284,0,212/km²,8761.776,6875364,2.79921E+11,38.15042561,1.14018E+11,0,0,0,0
Switzerland,Europe,1993,1882945487,41284,0,212/km²,8961.447,6938265,2.72238E+11,36.85701623,1.11111E+11,0,0,0,0
Switzerland,Europe,1994,1925621270,41284,0,212/km²,9531.617,6993795,3.01375E+11,36.09076584,1.20745E+11,0,0,0,0
Switzerland,Europe,1995,1969033989,41284,0,212/km²,8986.134,7040687,3.52836E+11,36.23246461,1.41204E+11,0,0,0,0
Switzerland,Europe,1996,2013132693,41284,0,212/km²,8145.514,7071850,3.40104E+11,37.72469708,1.39537E+11,0,0,0,0
Switzerland,Europe,1997,2056169845,41284,0,212/km²,8898.926,7088906,2.94788E+11,41.97549765,1.3706E+11,0,0,0,0
Switzerland,Europe,1998,2100784559,41284,0,212/km²,8924.133,7110001,3.03459E+11,42.22093352,1.39575E+11,0,0,0,0
Switzerland,Europe,1999,2145230420,41284,0,212/km²,9643.994,7143991,2.97874E+11,43.03599931,1.39348E+11,0,0,0,0
Switzerland,Europe,2000,2188848011,41284,0,212/km²,9010.51,7184250,2.79216E+11,46.49913334,1.43622E+11,0,0,0,0
Switzerland,Europe,2001,2233930412,41284,0,212/km²,9644.483,7229854,2.86583E+11,45.83714141,1.43872E+11,0,0,0,0
Switzerland,Europe,2002,2277397919,41284,0,212/km²,8820.311,7284753,3.09301E+11,43.2222097,1.50196E+11,0,0,0,0
Switzerland,Europe,2003,2322049824,41284,0,212/km²,8751.049,7339001,3.62075E+11,42.61477767,1.72785E+11,0,0,0,0
Switzerland,Europe,2004,2367286221,41284,0,212/km²,8480.542,7389625,4.03913E+11,44.21710916,2.07207E+11,0,0,0,0
Switzerland,Europe,2005,2413074395,41284,0,212/km²,7605.111,7437115,4.18285E+11,48.40699811,2.25264E+11,0,0,0,0
Switzerland,Europe,2006,2458447850,41284,0,212/km²,8087.979,7483934,4.41635E+11,49.63596956,2.50006E+11,0,0,0,0
Switzerland,Europe,2007,2501815940,41284,0,212/km²,8570.407,7551117,4.90741E+11,51.77904322,3.02065E+11,0,0,0,0
Switzerland,Europe,2008,2546529988,41284,0,212/km²,8552.846,7647675,5.67268E+11,53.64868145,3.58112E+11,0,0,0,0
Switzerland,Europe,2009,2590064469,41284,0,212/km²,8405.979,7743831,5.54213E+11,51.76631556,3.21497E+11,0,0,0,0
Switzerland,Europe,2010,2635113846,41284,0,212/km²,8277.103,7824909,5.98851E+11,55.22749526,3.88281E+11,0,0,0,0
Switzerland,Europe,2011,2676099290,41284,0,212/km²,7775.675,7912398,7.15888E+11,59.10634951,4.75707E+11,0,0,0,0
Switzerland,Europe,2012,2718353922,41284,0,212/km²,8328.7,7996861,6.8642E+11,58.67648741,4.65238E+11,0,0,0,0
Switzerland,Europe,2013,2761539603,41284,0,212/km²,8281.927,8089346,7.06235E+11,61.62549479,5.08971E+11,0,0,0,0
Switzerland,Europe,2014,2800770823,41284,0,212/km²,8357.384,8188649,7.26538E+11,54.87615325,4.747E+11,0,0,0,0
Switzerland,Europe,2015,2839501827,41284,0,212/km²,7799.067,8282396,6.94118E+11,53.30952646,4.43048E+11,0,0,0,0
Switzerland,Europe,2016,2878694371,41284,0,212/km²,7142.97,8373338,6.87895E+11,56.74819859,4.59636E+11,0,0,0,0
Switzerland,Europe,2017,2916876884,41284,0,212/km²,6975.262,8451840,6.95201E+11,57.27331731,4.61255E+11,0,0,0,0
Switzerland,Europe,2018,2953744515,41284,0,212/km²,7610.865,8514329,7.25569E+11,56.95031822,4.89601E+11,0,0,0,0
Switzerland,Europe,2019,2990486380,41284,0,212/km²,8060.574,8575280,7.21369E+11,57.1622185,4.83068E+11,0,0,0,0
Switzerland,Europe,2020,3022784713,41284,0,212/km²,7934.792,8638167,7.41999E+11,57.69042084,4.75589E+11,0,0,0,0
Syria,Asia,1990,511416573,185180,0.001,119/km²,2234.371,7586000,17819864182,38.61732798,8681096447,1,1,1,1
Syria,Asia,1991,553617388,185180,0.001,119/km²,2234.371,7595636,17819864182,38.61732798,8681096447,1,1,1,1
Syria,Asia,1992,596179130,185180,0.001,119/km²,2234.371,7646424,17819864182,38.61732798,8681096447,1,1,1,1
Syria,Asia,1993,641400763,185180,0.001,119/km²,2234.371,7699307,17819864182,38.61732798,8681096447,1,1,1,1
Syria,Asia,1994,687590831,185180,0.001,119/km²,2234.371,7734639,17819864182,38.61732798,8681096447,1,1,1,1
Syria,Asia,1995,728790980,185180,0.001,119/km²,2234.371,7625357,16832598870,8.222543692,869519774,0,1,0,0
Syria,Asia,1996,771113180,185180,0.001,119/km²,2234.371,7617794,21818007449,17.9295117,2447299814,0,1,0,0
Syria,Asia,1997,816491147,185180,0.001,119/km²,2234.371,7596501,25676488000,21.03274485,3472726350,0,1,0,0
Syria,Asia,1998,866247469,185180,0.001,119/km²,2234.371,7567745,19457979423,23.55385387,3643557842,0,1,0,0
Syria,Asia,1999,918019639,185180,0.001,119/km²,2234.371,7540401,19388663551,15.31537468,2082768083,0,1,0,0
Syria,Asia,2000,968500851,185180,0.001,119/km²,1456.293,7516346,6875845987,13.70914006,603908121.3,0,0,0,0
Syria,Asia,2001,1016640751,185180,0.001,119/km²,1509.732,7503433,12960546471,35.86039166,2681202911,0,0,0,0
Syria,Asia,2002,1055080175,185180,0.001,119/km²,1550.341,7496522,17120906918,36.77219315,3440308207,0,0,0,0
Syria,Asia,2003,1108661947,185180,0.001,119/km²,1603.885,7480591,22482365322,38.02434006,5203770400,0,0,0,0
Syria,Asia,2004,1159046677,185180,0.001,119/km²,1704.863,7463157,26141968161,49.0931721,6571202472,0,0,0,0
Syria,Asia,2005,1208928241,185180,0.001,119/km²,1802.063,7440769,27683225959,45.05195107,7741608183,0,0,0,0
Syria,Asia,2006,1261769739,185180,0.001,119/km²,1850.912,7411569,32482070360,47.46600535,9563353181,0,0,0,0
Syria,Asia,2007,1327488699,185180,0.001,119/km²,1837.694,7381579,43170990616,48.31537049,11781287690,0,0,0,0
Syria,Asia,2008,1394365395,185180,0.001,119/km²,1874.646,7350222,52194221469,50.23634797,14845675523,0,0,0,0
Syria,Asia,2009,1455927655,185180,0.001,119/km²,1925.668,7320807,45162894381,39.67404134,11899419360,0,0,0,0
Syria,Asia,2010,1516644170,185180,0.001,119/km²,2049.884,7291436,41819468692,44.4755558,13489125666,0,0,0,0
Syria,Asia,2011,1574428864,185180,0.001,119/km²,1875.805,7234099,49258136129,45.80721423,16256083858,0,0,0,0
Syria,Asia,2012,1621659695,185180,0.001,119/km²,1622.817,7199077,43309252921,49.62602012,15524118113,0,0,0,0
Syria,Asia,2013,1655893380,185180,0.001,119/km²,1216.319,7164132,48394239475,48.06876647,19285832720,0,0,0,0
Syria,Asia,2014,1686734617,185180,0.001,119/km²,1074.252,7130576,47062202419,50.15388957,19802611852,0,0,0,0
Syria,Asia,2015,1714897390,185180,0.001,119/km²,942.183,7095383,39655949731,52.21852485,17915464300,0,0,0,0
Syria,Asia,2016,1743976784,185180,0.001,119/km²,984.201,7058322,40692661657,53.34293142,19742896722,0,0,0,0
Syria,Asia,2017,1776027682,185180,0.001,119/km²,1016.487,7020858,44179075779,57.05619047,22297854886,0,0,0,0
Syria,Asia,2018,1806393222,185180,0.001,119/km²,1014.343,6982604,50640662859,59.06030441,25540396151,0,0,0,0
Syria,Asia,2019,1837401877,185180,0.001,119/km²,1011.426,6945235,51514242939,60.94367435,26277890877,0,0,0,0
Syria,Asia,2020,1867933805,185180,0.001,119/km²,2234.371,6899126,53356484591,56.4999784,25727982779,0,1,0,0
Taiwan,Asia,1990,1928516958,36193,0,660/km²,4404.3,55228410,85343190719,41.65043612,29129276618,0,0,0,0
Taiwan,Asia,1991,2062102958,36193,0,660/km²,4796.034,56099865,98234714971,42.50682546,35329436945,0,0,0,0
Taiwan,Asia,1992,2204274958,36193,0,660/km²,5056.978,56939020,1.11453E+11,40.98217002,41206839588,0,0,0,0
Taiwan,Asia,1993,2358067958,36193,0,660/km²,5474.348,57776082,1.28889E+11,40.92882756,47453533153,0,0,0,0
Taiwan,Asia,1994,2519227958,36193,0,660/km²,5876.945,58610010,1.46684E+11,43.00683908,56094977835,0,0,0,0
Taiwan,Asia,1995,2688100958,36193,0,660/km²,6233.215,59424834,1.69279E+11,48.22382987,70305503762,0,0,0,0
Taiwan,Asia,1996,2864879958,36193,0,660/km²,6606.287,60211096,1.83035E+11,45.2557278,71417458049,0,0,0,0
Taiwan,Asia,1997,3055421958,36193,0,660/km²,6964.284,60989108,1.5018E+11,46.81473194,72442635001,0,0,0,0
Taiwan,Asia,1998,3255580958,36193,0,660/km²,7512.663,61745217,1.13676E+11,42.30317089,65860574771,0,0,0,0
Taiwan,Asia,1999,3463376958,36193,0,660/km²,7760.252,62442651,1.26669E+11,44.26774584,71490257382,0,0,0,0
Taiwan,Asia,2000,3690355958,36193,0,660/km²,7850.585,63066603,1.26392E+11,56.45770461,81953035120,0,0,0,0
Taiwan,Asia,2001,3920282958,36193,0,660/km²,7987.181,63649892,1.20296E+11,57.01727652,76088350937,0,0,0,0
Taiwan,Asia,2002,4157932958,36193,0,660/km²,8414.15,64222580,1.34301E+11,54.32399042,81447794223,0,0,0,0
Taiwan,Asia,2003,4406333958,36193,0,660/km²,8776.69,64776956,1.52281E+11,55.17026807,93686920142,0,0,0,0
Taiwan,Asia,2004,4664216958,36193,0,660/km²,8937.375,65311166,1.72896E+11,61.44001638,1.14062E+11,0,0,0,0
Taiwan,Asia,2005,4930676958,36193,0,660/km²,9295.363,65821360,1.89318E+11,69.45114993,1.29499E+11,0,0,0,0
Taiwan,Asia,2006,5206835958,36193,0,660/km²,9581.015,66319525,2.21758E+11,65.41160416,1.52293E+11,0,0,0,0
Taiwan,Asia,2007,5486635958,36193,0,660/km²,9851.118,66826754,2.62943E+11,61.00095182,1.81095E+11,0,0,0,0
Taiwan,Asia,2008,5753230958,36193,0,660/km²,9650.05,67328239,2.91383E+11,69.02059343,2.08095E+11,0,0,0,0
Taiwan,Asia,2009,6005736958,36193,0,660/km²,9264.706,67813654,2.81711E+11,54.83080636,1.8153E+11,0,0,0,0
Taiwan,Asia,2010,6275884958,36193,0,660/km²,9944.628,68270489,3.41105E+11,60.76434948,2.26788E+11,0,0,0,0
Taiwan,Asia,2011,6552167958,36193,0,660/km²,10127.319,68712846,3.70819E+11,68.82049784,2.62743E+11,0,0,0,0
Taiwan,Asia,2012,6824923958,36193,0,660/km²,10021.178,69157023,3.97558E+11,68.72370288,2.74121E+11,0,0,0,0
